Wall time,Step,Value
1499945631.374727,6320,0.1479860544204712
1499945746.960707,6350,0.1388702541589737
1499945785.676047,6360,0.13881538808345795
1499945863.21248,6380,0.15217334032058716
1499945941.636296,6400,0.14655163884162903
1499946018.822062,6420,0.1461743414402008
1499946096.475863,6440,0.1515660434961319
1499946135.080039,6450,0.1547485738992691
1499946212.938346,6470,0.16069817543029785
1499946251.465365,6480,0.17148983478546143
1499946290.362075,6490,0.13813427090644836
1499946329.141296,6500,0.15552577376365662
1499946368.034988,6510,0.14848220348358154
1499946406.590929,6520,0.14608341455459595
1499946522.372988,6550,0.14662358164787292
1499946560.817785,6560,0.14888089895248413
1499946599.623873,6570,0.15932844579219818
1499946638.598107,6580,0.14610689878463745
1499946716.888768,6600,0.15929165482521057
1499946755.371149,6610,0.16120339930057526
1499946832.41488,6630,0.16413825750350952
1499946870.945877,6640,0.1610545516014099
1499946909.431199,6650,0.1733672320842743
1499946986.620714,6670,0.15802454948425293
1499947025.428415,6680,0.15339945256710052
1499947063.985379,6690,0.13987258076667786
1499947102.601696,6700,0.13500076532363892
1499947141.399275,6710,0.15852445363998413
1499947180.502084,6720,0.14254821836948395
1499947219.182569,6730,0.1577821671962738
1499947374.197916,6770,0.17894090712070465
1499947451.335251,6790,0.14955264329910278
1499947491.312405,6800,0.16367989778518677
1499947607.833232,6830,0.14732623100280762
1499947685.131752,6850,0.15722838044166565
1499947724.210971,6860,0.14726640284061432
1499947762.950029,6870,0.13824458420276642
1499947802.747668,6880,0.1429964303970337
1499947880.516091,6900,0.15077951550483704
1499947919.140353,6910,0.14342090487480164
1499947957.726001,6920,0.1595102846622467
1499948073.860631,6950,0.14421364665031433
1499948112.387284,6960,0.1589885652065277
1499948151.407057,6970,0.13140782713890076
1499948190.017322,6980,0.1367335468530655
1499948228.856823,6990,0.1459577977657318
1499948308.412481,7010,0.15689796209335327
1499948463.127826,7050,0.15366828441619873
1499948501.915002,7060,0.18355132639408112
1499948579.220465,7080,0.157072052359581
1499948617.730528,7090,0.14267991483211517
1499948656.24221,7100,0.1419488936662674
1499948694.953634,7110,0.15005935728549957
1499948811.397677,7140,0.14727683365345
1499948850.052453,7150,0.14919859170913696
1499948966.088769,7180,0.1474575251340866
1499949044.404706,7200,0.14720310270786285
1499949121.877045,7220,0.12757015228271484
1499949160.474848,7230,0.14361412823200226
1499949199.005629,7240,0.14027592539787292
1499949237.482836,7250,0.16020168364048004
1499949276.035772,7260,0.14479206502437592
1499949314.586375,7270,0.16357222199440002
1499949353.536804,7280,0.13697049021720886
1499949392.286369,7290,0.1452995091676712
1499949430.843822,7300,0.15889787673950195
1499949508.012456,7320,0.13970288634300232
1499949585.364976,7340,0.15219813585281372
1499949623.927109,7350,0.13825875520706177
1499949701.398086,7370,0.15926125645637512
1499949740.03773,7380,0.15122821927070618
1499949778.701766,7390,0.14228913187980652
1499949818.846354,7400,0.14960750937461853
1499949857.914607,7410,0.15601633489131927
1499949896.511942,7420,0.1445005089044571
1499949935.297878,7430,0.15258201956748962
1499949973.835126,7440,0.1304880678653717
1499950012.316931,7450,0.1505887508392334
1499950051.136916,7460,0.14639657735824585
1499950089.910368,7470,0.17107799649238586
1499950128.734807,7480,0.13360631465911865
1499950244.520559,7510,0.14355456829071045
1499950283.089839,7520,0.14866270124912262
1499950399.279546,7550,0.14628684520721436
1499950476.647172,7570,0.15207406878471375
1499950553.7275,7590,0.1474708616733551
1499950632.127536,7610,0.15275153517723083
1499950709.263237,7630,0.1516447514295578
1499950786.520981,7650,0.13661551475524902
1499950863.630943,7670,0.1416885107755661
1499950902.281525,7680,0.1290615200996399
1499950942.235046,7690,0.14337536692619324
1499951022.98048,7710,0.1326894760131836
1499951063.118885,7720,0.1408112347126007
1499951102.681918,7730,0.14847874641418457
1499951182.207753,7750,0.14114129543304443
1499951220.985235,7760,0.14374685287475586
1499951298.403077,7780,0.13230785727500916
1499951336.943564,7790,0.1386200487613678
1499951377.052368,7800,0.1478881537914276
1499951454.295428,7820,0.1333649754524231
1499951493.106186,7830,0.13839992880821228
1499951570.346556,7850,0.1414833813905716
1499951609.006148,7860,0.14888040721416473
1499951763.382016,7900,0.1517481952905655
1499951802.134548,7910,0.1492578387260437
1499951840.819545,7920,0.14239659905433655
1499951918.020742,7940,0.1452261209487915
1499952111.322055,7990,0.16580861806869507
1499952151.398699,8000,0.13596121966838837
1499952267.876574,8030,0.12380475550889969
1499952306.328848,8040,0.139913871884346
1499952344.993795,8050,0.14283916354179382
1499952461.215134,8080,0.1400403380393982
1499952538.69559,8100,0.1456533670425415
1499952577.150796,8110,0.13071918487548828
1499952615.625593,8120,0.15548688173294067
